#p0a p1a p2a is pol2 fit between 0-190 ADC ch 
#p0b p1b p2b p3b is pol3 fit between 190-500 ADC ch 
#p0c p1c p2c p3c is pol3 fit between 500-900 ADC ch 
#p0d p1d p2d p3d is pol3 fit between 900-1600 ADC ch 
#Layer Row Module Channel p0a p1a p2a p0b p1b p2b p3b p0c p1c p2c p3c p0d p1d p2d p3d   
0,0,2,0,1.65,1.024,0.0012,-403.80,5.67,-0.0169,0.0000248,-113.03,13.29,-0.0485,0.0000555,50798.08,-177.23,0.188,-0.0000421
0,0,2,1,0.61,1.005,0.0010,-321.47,4.74,-0.0137,0.0000205,-3981.79,31.29,-0.0753,0.0000669,52076.35,-177.58,0.183,-0.0000399
0,0,2,2,1.62,0.998,0.0009,-308.56,4.56,-0.0129,0.0000191,-6806.11,44.84,-0.0963,0.0000767,55153.75,-185.54,0.189,-0.0000414
0,0,2,3,1.18,0.983,0.0009,-202.53,3.43,-0.0092,0.0000144,-10080.20,59.98,-0.1183,0.0000856,59379.64,-193.39,0.191,-0.0000412
0,0,2,4,3.22,1.021,0.0015,-453.63,6.30,-0.0193,0.0000291,2125.46,2.09,-0.0312,0.0000493,47929.03,-171.13,0.187,-0.0000426
0,0,2,5,0.79,0.984,0.0008,-234.13,3.72,-0.0100,0.0000151,-11103.80,65.07,-0.1267,0.0000901,56620.32,-187.59,0.187,-0.0000401
0,0,2,6,1.77,0.996,0.0010,-314.47,4.66,-0.0134,0.0000201,-6838.37,45.05,-0.0972,0.0000783,56286.38,-189.81,0.195,-0.0000432
0,0,2,7,0.99,0.994,0.0008,-257.84,3.99,-0.0108,0.0000159,-13464.30,75.65,-0.1421,0.0000972,53839.91,-180.85,0.182,-0.0000387
0,0,2,8,1.56,0.980,0.0010,-338.48,4.88,-0.0140,0.0000202,-5968.07,41.32,-0.0916,0.0000749,43899.09,-152.42,0.157,-0.0000311
0,0,2,9,1.21,0.986,0.0010,-251.01,3.96,-0.0109,0.0000167,-9858.85,59.06,-0.1177,0.0000866,58288.45,-193.26,0.195,-0.0000426
0,0,2,10,1.03,0.974,0.0010,-241.69,3.83,-0.0104,0.0000157,-9701.67,58.17,-0.1158,0.0000847,59081.11,-194.87,0.194,-0.0000422
0,0,2,11,1.29,0.985,0.0010,-257.74,4.04,-0.0112,0.0000172,-11152.63,65.59,-0.1287,0.0000930,65641.02,-211.49,0.210,-0.0000467
0,0,2,12,2.70,1.020,0.0016,-495.48,6.71,-0.0207,0.0000311,2899.65,-2.63,-0.0223,0.0000446,36389.87,-139.94,0.160,-0.0000350
0,0,2,13,1.78,0.982,0.0009,-275.89,4.17,-0.0114,0.0000166,-11057.52,64.81,-0.1265,0.0000904,60046.60,-196.48,0.195,-0.0000423
